event_id,station,p_t,p_prob,s_t,s_prob
texnet2024sqmp,MID02,2024-09-22 04:10:37.315000,0.9179999999999999,2024-09-22 04:10:38.435000,0.825
texnet2024sqmp,MID03,2024-09-22 04:10:38.695000,0.8759999999999999,2024-09-22 04:10:40.845000,0.867
texnet2024sqmp,MNHN,2024-09-22 04:10:52.930000,0.094,2024-09-22 04:10:59.930000,0.079
texnet2024sqmp,ODSA,2024-09-22 04:10:41.705000,0.813,2024-09-22 04:10:45.885000,0.751
texnet2024sqmp,OG02,2024-09-22 04:10:40.208000,0.838,2024-09-22 04:10:43.328000,0.775
texnet2024sqmp,OG04,2024-09-22 04:10:40.878000,0.9059999999999999,2024-09-22 04:10:44.458000,0.855
texnet2024sqmp,OZNA,2024-09-22 04:10:09.485000,0.063,2024-09-22 04:11:04.105000,0.563
texnet2024sqmp,SD01,2024-09-22 04:10:43.217000,0.096,2024-09-22 04:10:51.397000,0.785
texnet2024sqmp,SGCY,2024-09-22 04:10:09.240000,0.006,no pick,no pick
texnet2024sqmp,SM02,2024-09-22 04:10:41.471000,0.522,2024-09-22 04:10:44.821000,0.771
texnet2024sqmp,SM03,2024-09-22 04:10:42.489000,0.7859999999999999,2024-09-22 04:10:47.329000,0.48
texnet2024sqmp,SM04,2024-09-22 04:10:08.079000,0.23600000000000002,2024-09-22 04:10:46.209000,0.785
texnet2024sqew,CW01,2024-09-22 00:12:37.841000,0.20800000000000002,2024-09-22 00:13:17.191000,0.772
texnet2024sqew,CW01,2024-09-22 00:13:13.911000,0.002,no pick,no pick
texnet2024sqew,EE02,2024-09-22 00:13:07.320000,0.8290000000000001,2024-09-22 00:13:09.490000,0.796
texnet2024sqew,EE04,2024-09-22 00:13:07.125000,0.94,2024-09-22 00:13:08.785000,0.694
texnet2024sqew,GV03,2024-09-22 00:12:37.577000,0.126,2024-09-22 00:12:40.047000,0.035
texnet2024sqew,MB05,2024-09-22 00:13:10.340500,0.907,2024-09-22 00:13:14.730500,0.861
texnet2024sqew,MB05,2024-09-22 00:13:14.080500,0.005,2024-09-22 00:13:14.730500,0.733
texnet2024sqew,MB07,2024-09-22 00:13:13.230000,0.527,2024-09-22 00:13:19.260000,0.788
texnet2024sqew,MB07,2024-09-22 00:13:14.960000,0.188,2024-09-22 00:13:19.260000,0.771
texnet2024sqew,MB10,2024-09-22 00:12:38.535000,0.055999999999999994,2024-09-22 00:13:14.135000,0.726
texnet2024sqew,MB13,2024-09-22 00:13:12.090000,0.856,2024-09-22 00:13:17.230000,0.788
texnet2024sqew,MB13,2024-09-22 00:13:12.090000,0.887,2024-09-22 00:13:17.240000,0.804
texnet2024sqew,MB15,2024-09-22 00:13:07.030000,0.867,2024-09-22 00:13:08.870000,0.616
texnet2024sqew,MB16,2024-09-22 00:12:37.660000,0.013000000000000001,2024-09-22 00:13:11.080000,0.804
texnet2024sqew,MB23,2024-09-22 00:12:38.887500,0.337,2024-09-22 00:13:12.687500,0.759
texnet2024sqew,MBBB1,2024-09-22 00:12:39.268000,0.021,2024-09-22 00:13:12.498000,0.069
texnet2024sqew,MBBB3,2024-09-22 00:12:39.244000,0.003,no pick,no pick
texnet2024sqew,MBBB5,2024-09-22 00:13:07.770000,0.893,2024-09-22 00:13:09.980000,0.806
texnet2024sqew,MBBB5,2024-09-22 00:13:15.720000,0.001,no pick,no pick
texnet2024sqew,MG01,2024-09-22 00:13:07.001607,0.8390000000000001,2024-09-22 00:13:08.861607,0.552
texnet2024sqew,MID01,2024-09-22 00:12:39.100000,0.001,no pick,no pick
texnet2024sqew,SD01,2024-09-22 00:13:08.207000,0.7859999999999999,2024-09-22 00:13:10.867000,0.732
texnet2024sqew,SM02,2024-09-22 00:13:06.607000,0.909,2024-09-22 00:13:08.197000,0.732
texnet2024sqew,SM04,2024-09-22 00:13:06.229000,0.903,2024-09-22 00:13:07.509000,0.821
texnet2024smjb,CW01,2024-09-19 21:51:10.611000,0.5429999999999999,2024-09-19 21:51:15.851000,0.816
texnet2024smjb,EE04,2024-09-19 21:51:05.740000,0.868,2024-09-19 21:51:07.740000,0.784
texnet2024smjb,GV01,2024-09-19 21:51:11.103000,0.03,2024-09-19 21:51:16.143000,0.602
texnet2024smjb,GV03,2024-09-19 21:50:35.647000,0.011000000000000001,2024-09-19 21:51:18.737000,0.183
texnet2024smjb,GV03,2024-09-19 21:51:12.257000,0.024,no pick,no pick
texnet2024smjb,MB03,2024-09-19 21:50:37.138500,0.003,no pick,no pick
texnet2024smjb,MB05,2024-09-19 21:51:08.840500,0.7490000000000001,2024-09-19 21:51:13.130500,0.819
texnet2024smjb,MB07,2024-09-19 21:51:11.940000,0.581,2024-09-19 21:51:18.030000,0.755
texnet2024smjb,MB13,2024-09-19 21:51:10.640000,0.818,2024-09-19 21:51:15.800000,0.824
texnet2024smjb,MB15,2024-09-19 21:51:05.660000,0.862,2024-09-19 21:51:23.700000,0.719
texnet2024smjb,MB16,2024-09-19 21:50:35.130000,0.871,2024-09-19 21:51:09.740000,0.689
texnet2024smjb,MB21,2024-09-19 21:50:37.150000,0.19899999999999998,2024-09-19 21:51:13.250000,0.678
texnet2024smjb,MB22,2024-09-19 21:50:38.050000,0.035,2024-09-19 21:51:13.680000,0.64
texnet2024smjb,MB23,2024-09-19 21:51:09.980500,0.637,2024-09-19 21:51:11.150500,0.686
texnet2024smjb,MBBB1,2024-09-19 21:51:07.820000,0.312,2024-09-19 21:51:11.130000,0.535
texnet2024smjb,MBBB4,2024-09-19 21:50:38.336000,0.02,2024-09-19 21:51:22.966000,0.726
texnet2024smjb,MBBB5,2024-09-19 21:51:06.556000,0.489,2024-09-19 21:51:08.776000,0.797
texnet2024smjb,MG01,2024-09-19 21:50:38.069861,0.507,2024-09-19 21:51:07.289861,0.647
texnet2024smjb,MNHN,2024-09-19 21:50:37.225000,0.18899999999999997,2024-09-19 21:51:26.195000,0.036
texnet2024smjb,OE01,2024-09-19 21:50:35.085000,0.31,2024-09-19 21:51:12.545000,0.752
texnet2024smjb,OE01,2024-09-19 21:51:08.685000,0.332,2024-09-19 21:51:12.545000,0.779
texnet2024smjb,OG02,2024-09-19 21:51:13.198000,0.48200000000000004,2024-09-19 21:51:20.058000,0.857
texnet2024smjb,OZNA,2024-09-19 21:50:37.155000,0.002,no pick,no pick
texnet2024smjb,POST,2024-09-19 21:51:18.125000,0.13,2024-09-19 21:51:29.105000,0.71
texnet2024smjb,SD01,2024-09-19 21:50:35.523000,0.8029999999999999,2024-09-19 21:51:09.153000,0.673
texnet2024smjb,SM02,2024-09-19 21:51:05.233000,0.564,2024-09-19 21:51:06.583000,0.468
texnet2024smjb,SM03,2024-09-19 21:51:07.539000,0.8170000000000001,2024-09-19 21:51:10.639000,0.844
texnet2024smjb,SM04,2024-09-19 21:50:36.729000,0.033,2024-09-19 21:51:06.079000,0.686
texnet2024slqy,EE04,2024-09-19 12:42:10.710000,0.875,2024-09-19 12:42:12.370000,0.404
texnet2024slqy,MB05,2024-09-19 12:42:13.770500,0.8490000000000001,2024-09-19 12:42:18.050500,0.866
texnet2024slqy,MB13,2024-09-19 12:41:40.400000,0.6409999999999999,2024-09-19 12:42:20.720000,0.788
texnet2024slqy,MB13,2024-09-19 12:42:19.400000,0.091,2024-09-19 12:42:20.750000,0.736
texnet2024slqy,MB15,2024-09-19 12:42:10.740000,0.8320000000000001,2024-09-19 12:42:12.700000,0.854
texnet2024slqy,MB15,2024-09-19 12:42:12.030000,0.171,no pick,no pick
texnet2024slqy,MBBB5,2024-09-19 12:42:11.380000,0.655,2024-09-19 12:42:13.670000,0.87
texnet2024slqy,MG01,2024-09-19 12:42:10.400283,0.74,2024-09-19 12:42:12.160283,0.721
texnet2024slqy,MNHN,2024-09-19 12:41:40.915000,0.034,no pick,no pick
texnet2024slqy,ODSA,2024-09-19 12:41:41.465000,0.306,2024-09-19 12:42:25.315000,0.843
texnet2024slqy,OG02,2024-09-19 12:42:18.202000,0.593,2024-09-19 12:42:25.172000,0.801
texnet2024slqy,PECS,2024-09-19 12:41:41.200000,0.09,no pick,no pick
texnet2024slqy,POST,2024-09-19 12:42:22.905000,0.1,2024-09-19 12:42:34.005000,0.743
texnet2024slqy,POST,2024-09-19 12:42:22.845000,0.49,2024-09-19 12:42:34.025000,0.845
texnet2024slqy,SD01,2024-09-19 12:42:11.643000,0.6829999999999999,2024-09-19 12:42:14.143000,0.788
texnet2024slqy,SD01,2024-09-19 12:42:12.383000,0.033,2024-09-19 12:42:14.143000,0.363
texnet2024slqy,SM02,2024-09-19 12:42:10.313000,0.8640000000000001,2024-09-19 12:42:12.003000,0.853
texnet2024slqy,SM03,2024-09-19 12:41:40.349000,0.023,2024-09-19 12:42:15.579000,0.665
texnet2024slqy,SM04,2024-09-19 12:42:09.879000,0.9129999999999999,2024-09-19 12:42:11.169000,0.84
texnet2024slos,EE04,2024-09-19 11:34:14.945000,0.67,2024-09-19 11:34:16.925000,0.389
texnet2024slos,MB15,2024-09-19 11:34:14.100000,0.907,2024-09-19 11:34:15.460000,0.7659999999999999
texnet2024slos,MB16,2024-09-19 11:34:15.250000,0.53,2024-09-19 11:34:16.930000,0.524
texnet2024slos,MBBB5,2024-09-19 11:34:14.778000,0.875,2024-09-19 11:34:16.378000,0.773
texnet2024slos,POST,2024-09-19 11:33:45.410000,0.003,2024-09-19 11:34:40,0.10300000000000001
texnet2024slos,SM02,2024-09-19 11:34:13.593000,0.904,2024-09-19 11:34:14.653000,0.885
texnet2024slos,SM04,2024-09-19 11:34:13.829000,0.91,2024-09-19 11:34:14.989000,0.728
texnet2024slom,EE04,2024-09-19 11:25:34.370000,0.19399999999999998,2024-09-19 11:25:36.300000,0.802
texnet2024slom,MB05,2024-09-19 11:25:37.360500,0.767,2024-09-19 11:25:41.660500,0.797
texnet2024slom,MBBB5,2024-09-19 11:25:34.908000,0.015,2024-09-19 11:25:37.138000,0.491
texnet2024slom,MG01,2024-09-19 11:25:05.891837,0.002,no pick,no pick
texnet2024slom,SM02,2024-09-19 11:25:33.793000,0.903,2024-09-19 11:25:35.413000,0.526
texnet2024slom,SM04,2024-09-19 11:25:33.329000,0.888,2024-09-19 11:25:34.529000,0.771
texnet2024sloj,EE04,2024-09-19 11:24:11.850000,0.8170000000000001,2024-09-19 11:24:13.490000,0.607
texnet2024sloj,MB05,2024-09-19 11:24:14.950500,0.851,2024-09-19 11:24:19.250500,0.835
texnet2024sloj,MB10,2024-09-19 11:23:43.085000,0.013000000000000001,no pick,no pick
texnet2024sloj,MB15,2024-09-19 11:24:11.720000,0.8490000000000001,2024-09-19 11:24:13.680000,0.872
texnet2024sloj,MB15,2024-09-19 11:24:16.920000,0.16399999999999998,no pick,no pick
texnet2024sloj,MB16,2024-09-19 11:24:13.060000,0.71,2024-09-19 11:24:15.900000,0.66
texnet2024sloj,MBBB5,2024-09-19 11:24:12.444000,0.831,2024-09-19 11:24:14.704000,0.843
texnet2024sloj,MG01,2024-09-19 11:24:11.091857,0.275,2024-09-19 11:24:13.451857,0.853
texnet2024sloj,SD01,2024-09-19 11:24:12.883000,0.765,2024-09-19 11:24:15.293000,0.651
texnet2024sloj,SM02,2024-09-19 11:24:11.373000,0.8859999999999999,2024-09-19 11:24:13.003000,0.532
texnet2024sloj,SM03,2024-09-19 11:23:40.709000,0.023,2024-09-19 11:24:16.809000,0.716
texnet2024sloj,SM03,2024-09-19 11:24:14.809000,0.62,2024-09-19 11:24:16.809000,0.806
texnet2024sloj,SM04,2024-09-19 11:24:10.909000,0.903,2024-09-19 11:24:12.169000,0.874
texnet2024sloj,SM04,2024-09-19 11:24:16.379000,0.006999999999999999,no pick,no pick
texnet2024skop,EE04,2024-09-18 22:17:41.130000,0.185,2024-09-18 22:18:13.040000,0.285
texnet2024skop,MB15,2024-09-18 22:18:08.990000,0.9009999999999999,2024-09-18 22:18:10.180000,0.862
texnet2024skop,MBBB5,2024-09-18 22:18:09.856000,0.8009999999999999,2024-09-18 22:18:11.526000,0.705
texnet2024skop,SM02,2024-09-18 22:18:08.799000,0.003,2024-09-18 22:18:09.999000,0.8540000000000001
texnet2024skop,SM04,2024-09-18 22:18:09.313000,0.907,2024-09-18 22:18:10.473000,0.835
texnet2024skjc,APMT,2024-09-18 19:33:58.240000,0.075,2024-09-18 19:34:48.120000,0.405
texnet2024skjc,APMT,2024-09-18 19:34:38.260000,0.174,2024-09-18 19:34:48.030000,0.416
texnet2024skjc,CF01,2024-09-18 19:34:26.209000,0.6920000000000001,2024-09-18 19:34:27.489000,0.742
texnet2024skjc,GV01,2024-09-18 19:33:57.283000,0.016,no pick,no pick
texnet2024skjc,POST,2024-09-18 19:34:38.835000,0.912,2024-09-18 19:34:48.865000,0.806
texnet2024skjc,POST,2024-09-18 19:34:38.815000,0.8029999999999999,2024-09-18 19:34:48.865000,0.851
texnet2024skjc,SGCY,2024-09-18 19:33:58.740000,0.295,2024-09-18 19:34:10.030000,0.022
texnet2024skjc,SGCY,2024-09-18 19:34:39.740000,0.065,2024-09-18 19:34:53.970000,0.593
texnet2024skjc,SN02,2024-09-18 19:34:29.015000,0.915,2024-09-18 19:34:32.365000,0.703
texnet2024skjc,SN03,2024-09-18 19:34:29.895000,0.772,2024-09-18 19:34:33.895000,0.73
texnet2024skjc,SN07,2024-09-18 19:34:31.611500,0.914,2024-09-18 19:34:36.701500,0.868
texnet2024skjc,SN07,2024-09-18 19:34:31.641500,0.745,2024-09-18 19:34:36.691500,0.87
texnet2024skjc,SN08,2024-09-18 19:34:30.854000,0.003,2024-09-18 19:34:35.414000,0.388
texnet2024skjc,SN08,2024-09-18 19:34:35.104000,0.11199999999999999,no pick,no pick
texnet2024skjc,SN09,2024-09-18 19:34:26.935000,0.038,2024-09-18 19:34:28.805000,0.771
texnet2024skjc,SN10,2024-09-18 19:34:30.038000,0.892,2024-09-18 19:34:34.098000,0.849
texnet2024skjc,SN10,2024-09-18 19:34:33.908000,0.38799999999999996,2024-09-18 19:34:34.098000,0.512
texnet2024sjyd,APMT,2024-09-18 13:57:49.720000,0.282,2024-09-18 13:57:58.860000,0.373
texnet2024sjyd,BRDY,2024-09-18 13:57:09.655000,0.006,no pick,no pick
texnet2024sjyd,CF01,2024-09-18 13:57:08.833000,0.41600000000000004,2024-09-18 13:57:38.953000,0.634
texnet2024sjyd,DKNS,2024-09-18 13:57:52.810000,0.623,2024-09-18 13:58:05.220000,0.735
texnet2024sjyd,POST,2024-09-18 13:57:49.640000,0.7490000000000001,2024-09-18 13:57:59.750000,0.798
texnet2024sjyd,POST,2024-09-18 13:57:49.680000,0.723,2024-09-18 13:57:59.750000,0.831
texnet2024sjyd,SN03,2024-09-18 13:57:09.635000,0.048,2024-09-18 13:57:44.855000,0.464
texnet2024sjyd,SN07,2024-09-18 13:57:42.731500,0.733,2024-09-18 13:57:48.111500,0.73
texnet2024sjyd,SN07,2024-09-18 13:57:42.821500,0.396,2024-09-18 13:57:48.121500,0.796
texnet2024sjyd,SN08,2024-09-18 13:57:09.846000,0.013000000000000001,no pick,no pick
texnet2024sjyd,SN08,2024-09-18 13:57:45.696000,0.001,no pick,no pick
texnet2024sjyd,SN09,2024-09-18 13:57:37.095000,0.364,2024-09-18 13:57:38.775000,0.837
texnet2024sjyd,SN10,2024-09-18 13:57:41.268000,0.6829999999999999,2024-09-18 13:57:45.668000,0.827
texnet2024sjyd,SN10,2024-09-18 13:57:45.788000,0.361,2024-09-18 13:57:45.678000,0.527
texnet2024sjpw,APMT,2024-09-18 09:51:58.240000,0.591,2024-09-18 09:52:08.210000,0.492
texnet2024sjpw,APMT,2024-09-18 09:51:58.050000,0.8440000000000001,2024-09-18 09:52:08.120000,0.565
texnet2024sjpw,BRDY,2024-09-18 09:51:18.225000,0.001,no pick,no pick
texnet2024sjpw,BRDY,2024-09-18 09:52:46.575000,0.055999999999999994,no pick,no pick
texnet2024sjpw,CF01,2024-09-18 09:51:46.541000,0.828,2024-09-18 09:51:48.061000,0.518
texnet2024sjpw,DKNS,2024-09-18 09:52:01.830000,0.621,2024-09-18 09:52:14.070000,0.603
texnet2024sjpw,DKNS,2024-09-18 09:52:01.830000,0.532,2024-09-18 09:52:14.070000,0.772
texnet2024sjpw,MB03,2024-09-18 09:52:03.558500,0.131,2024-09-18 09:52:16.528500,0.609
texnet2024sjpw,MO01,2024-09-18 09:51:16.025000,0.158,no pick,no pick
texnet2024sjpw,POST,2024-09-18 09:51:58.745000,0.8140000000000001,2024-09-18 09:52:08.745000,0.813
texnet2024sjpw,POST,2024-09-18 09:51:58.695000,0.9329999999999999,2024-09-18 09:52:08.745000,0.828
texnet2024sjpw,SGCY,2024-09-18 09:51:18.710000,0.218,2024-09-18 09:52:13.350000,0.05
texnet2024sjpw,SGCY,2024-09-18 09:52:00.710000,0.8190000000000001,2024-09-18 09:52:13.370000,0.625
texnet2024sjpw,SN02,2024-09-18 09:51:48.895000,0.889,2024-09-18 09:51:52.105000,0.869
texnet2024sjpw,SN03,2024-09-18 09:51:49.870000,0.807,2024-09-18 09:51:53.820000,0.869
texnet2024sjpw,SN03,2024-09-18 09:51:53.790000,0.006999999999999999,2024-09-18 09:51:53.820000,0.78
texnet2024sjpw,SN07,2024-09-18 09:51:51.721500,0.871,2024-09-18 09:51:57.021500,0.847
texnet2024sjpw,SN07,2024-09-18 09:51:51.741500,0.163,2024-09-18 09:51:57.011500,0.859
texnet2024sjpw,SN08,2024-09-18 09:51:50.660000,0.831,2024-09-18 09:51:55.150000,0.566
texnet2024sjpw,SN08,2024-09-18 09:51:53.070000,0.001,2024-09-18 09:51:55.130000,0.149
texnet2024sjpw,SN09,2024-09-18 09:51:46.455000,0.8740000000000001,2024-09-18 09:51:48.005000,0.882
texnet2024sjpw,SN10,2024-09-18 09:51:50.360000,0.8909999999999999,2024-09-18 09:51:54.600000,0.9
texnet2024sjpw,SN10,2024-09-18 09:51:53.950000,0.22699999999999998,2024-09-18 09:51:54.600000,0.833
texnet2024sjit,APMT,2024-09-18 06:16:20.450000,0.747,2024-09-18 06:16:30.370000,0.535
texnet2024sjit,BRDY,2024-09-18 06:15:40.225000,0.005,no pick,no pick
texnet2024sjit,CF01,2024-09-18 06:15:40.451000,0.004,2024-09-18 06:16:10.111000,0.72
texnet2024sjit,DKNS,2024-09-18 06:15:40.825000,0.049,2024-09-18 06:16:36.265000,0.293
texnet2024sjit,DKNS,2024-09-18 06:16:23.885000,0.648,2024-09-18 06:16:36.325000,0.588
texnet2024sjit,MB03,2024-09-18 06:15:40.784500,0.017,no pick,no pick
texnet2024sjit,MB03,2024-09-18 06:16:24.684500,0.034,2024-09-18 06:16:38.314500,0.662
texnet2024sjit,POST,2024-09-18 06:16:20.805000,0.794,2024-09-18 06:16:30.935000,0.773
texnet2024sjit,POST,2024-09-18 06:16:20.825000,0.7509999999999999,2024-09-18 06:16:30.945000,0.761
texnet2024sjit,SN02,2024-09-18 06:16:11.100000,0.39899999999999997,2024-09-18 06:16:14.300000,0.754
texnet2024sjit,SN03,2024-09-18 06:16:12.155000,0.16899999999999998,2024-09-18 06:16:16.025000,0.846
texnet2024sjit,SN07,2024-09-18 06:16:13.871500,0.903,2024-09-18 06:16:19.251500,0.847
texnet2024sjit,SN07,2024-09-18 06:16:13.871500,0.805,2024-09-18 06:16:19.241500,0.854
texnet2024sjit,SN08,2024-09-18 06:16:12.712000,0.708,2024-09-18 06:16:17.202000,0.702
texnet2024sjit,SN09,2024-09-18 06:16:08.375000,0.897,2024-09-18 06:16:09.865000,0.829
texnet2024sjit,SN10,2024-09-18 06:16:12.486000,0.927,2024-09-18 06:16:16.786000,0.85
texnet2024sjit,SN10,2024-09-18 06:16:16.736000,0.748,2024-09-18 06:16:16.796000,0.813
texnet2024sjgt,APMT,2024-09-18 05:17:35,0.10400000000000001,2024-09-18 05:17:44.970000,0.595
texnet2024sjgt,APMT,2024-09-18 05:17:35,0.953,2024-09-18 05:17:44.880000,0.483
texnet2024sjgt,BRDY,2024-09-18 05:16:55.665000,0.033,2024-09-18 05:16:59.255000,0.02
texnet2024sjgt,BRDY,2024-09-18 05:17:58.055000,0.063,2024-09-18 05:18:25.025000,0.107
